employee_id,source_employee_id,company_origin,first_name,last_name,full_name,email,department,department_standardized,job_title,manager_id,employment_type,country,jurisdiction,hire_date,source_system,salary_original,currency,pay_frequency,compensation_effective_date,salary_usd_annual,benefits_enrolled,benefits_enrollment_date,source_systems,dedup_method,failed_check,failed_check_description
GT-010772,10772,GlobalTech,Carolyn,Murphy,Carolyn Murphy,carolyn.murphy@globaltech.com,DevOps,Engineering,Consultant,GT-014763,Part-Time,Italy,,2021-07-15,globaltech_hris,117096,USD,Bi-Weekly,2024-12-06,3044496.0,True,2020-02-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010774,10774,GlobalTech,Helen,Smith,Helen Smith,helen.smith@globaltech.com,Communications,Marketing,Accountant,GT-008058,Part-Time,Singapore,,2017-08-30,globaltech_hris,127928,USD,Bi-Weekly,2024-11-26,3326128.0,True,2020-07-29,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010788,10788,GlobalTech,Edward,Ramos,Edward Ramos,edward.ramos@globaltech.com,Engineering,Engineering,Consultant,GT-004701,Full-Time,Switzerland,,2022-10-28,globaltech_hris,112188,GBP,Bi-Weekly,2024-06-13,3704447.76,True,2023-11-05,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010793,10793,GlobalTech,Jerry,Nickerson,Jerry Nickerson,jerry.nickerson@globaltech.com,Marketing,Marketing,Account Executive,,Part-Time,Mexico,,2019-06-15,globaltech_hris,140886,USD,Bi-Weekly,2024-10-09,3663036.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010815,10815,GlobalTech,Thomas,Allen,Thomas Allen,thomas.allen@globaltech.com,DevOps,Engineering,Financial Analyst,GT-007515,Part-Time,Italy,,2016-11-19,globaltech_hris,"$233,491",USD,Bi-Weekly,2023-05-28,6070766.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010818,10818,GlobalTech,Richard,Smith,Richard Smith,richard.smith@globaltech.com,Engineering,Engineering,HR Specialist,GT-013034,Part-Time,Switzerland,,2021-12-19,globaltech_hris,112088,USD,Bi-Weekly,2023-01-30,2914288.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010830,10830,GlobalTech,Nicole,Thomas,Nicole Thomas,nicole.thomas@globaltech.com,Strategy,Strategy,Controller,GT-002568,Full-Time,Japan,,2018-11-28,globaltech_hris,85029,GBP,Bi-Weekly,2024-07-01,2807657.58,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010840,10840,GlobalTech,Tyler,Phillips,Tyler Phillips,tyler.phillips@globaltech.com,Supply Chain,Operations,Senior Software Engineer,GT-010871,Full-Time,Canada,,2018-07-29,globaltech_hris,127138,GBP,Bi-Weekly,2024-11-28,4198096.76,True,2023-11-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010849,10849,GlobalTech,Catherine,Hunter,Catherine Hunter,catherine.hunter@globaltech.com,Operations,Operations,Sales Director,GT-011837,Part-Time,Sweden,,2016-05-21,globaltech_hris,77107,EUR,Bi-Weekly,2024-02-28,2165164.56,True,2021-06-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010867,10867,GlobalTech,Stephen,Jackson,Stephen Jackson,stephen.jackson@globaltech.com,Operations,Operations,Marketing Manager,GT-007959,Contractor,United States,,2022-10-03,globaltech_hris,125327,USD,Bi-Weekly,2023-07-01,3258502.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010869,10869,GlobalTech,Michael,Brown,Michael Brown,michael.brown@globaltech.com,Data Science,Data,Staff Engineer,GT-011125,Part-Time,Ireland,,2019-03-25,globaltech_hris,133206,EUR,Bi-Weekly,2023-07-24,3740424.48,True,2022-09-20,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010892,10892,GlobalTech,Elizabeth,Davis,Elizabeth Davis,elizabeth.davis@globaltech.com,Business Development,Sales,Business Analyst,GT-008425,Part-Time,Netherlands,,2024-05-19,globaltech_hris,63573,GBP,Bi-Weekly,2024-07-29,2099180.46,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010893,10893,GlobalTech,Emma,Collins,Emma Collins,emma.collins@globaltech.com,Engineering,Engineering,Consultant,GT-005923,Part-Time,Singapore,,2021-09-20,globaltech_hris,78318,EUR,Bi-Weekly,2023-12-28,2199169.44,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010903,10903,GlobalTech,Karen,Johnson,Karen Johnson,karen.johnson@globaltech.com,Business Development,Sales,Senior Product Manager,GT-011866,Part-Time,Italy,,2016-09-03,globaltech_hris,199305,USD,Monthly,2024-02-16,2391660.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010905,10905,GlobalTech,Adam,Crawford,Adam Crawford,adam.crawford@globaltech.com,Human Resources,Human Resources,Systems Administrator,GT-000328,Contractor,Mexico,,2024-10-25,globaltech_hris,84382,GBP,Bi-Weekly,2024-05-22,2786293.64,True,2022-02-27,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010917,10917,GlobalTech,Cynthia,Lee,Cynthia Lee,cynthia.lee@globaltech.com,Manufacturing,Manufacturing,Sales Representative,GT-002745,Contractor,Japan,,2021-08-14,globaltech_hris,112608,GBP,Bi-Weekly,2023-04-24,3718316.16,True,2020-06-05,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010921,10921,GlobalTech,Carol,Mason,Carol Mason,carol.mason@globaltech.com,Business Development,Sales,Solutions Architect,,Part-Time,United Kingdom,,2023-02-22,globaltech_hris,137356,USD,Bi-Weekly,2024-08-03,3571256.0,True,2022-03-03,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010924,10924,GlobalTech,Kathleen,Gomez,Kathleen Gomez,kathleen.gomez@globaltech.com,Strategy,Strategy,Account Executive,GT-002443,Full-Time,Germany,,2015-07-31,globaltech_hris,67257,GBP,Bi-Weekly,2023-07-23,2220826.14,True,2021-09-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010925,10925,GlobalTech,Laura,Lopez,Laura Lopez,laura.lopez@globaltech.com,Data Science,Data,Quality Assurance Engineer,GT-007614,Full-Time,Mexico,,2015-10-10,globaltech_hris,130785,EUR,Bi-Weekly,2024-03-06,3672442.8,True,2021-01-24,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010932,10932,GlobalTech,Samuel,Price,Samuel Price,samuel.price@globaltech.com,Business Development,Sales,Data Engineer,GT-009113,Full-Time,Sweden,,2022-09-14,globaltech_hris,"$96,095",USD,Bi-Weekly,2023-04-11,2498470.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010942,10942,GlobalTech,Anna,Torres,Anna Torres,anna.torres@globaltech.com,Data Science,Data,Senior Product Manager,GT-000726,Contractor,Sweden,,2021-02-24,globaltech_hris,118136,GBP,Bi-Weekly,2024-05-12,3900850.72,True,2023-08-20,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010944,10944,GlobalTech,Patrick,Mason,Patrick Mason,patrick.mason@globaltech.com,Marketing,Marketing,Analyst,GT-002519,Contractor,Canada,,2024-08-25,globaltech_hris,72747,GBP,Bi-Weekly,2024-05-10,2402105.94,True,2024-12-15,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010959,10959,GlobalTech,Stephanie,Edwards,Stephanie Edwards,stephanie.edwards@globaltech.com,DevOps,Engineering,HR Manager,GT-011155,Contractor,Mexico,,2016-10-17,globaltech_hris,203908,EUR,Bi-Weekly,2023-06-04,5725736.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010963,10963,GlobalTech,James,Lee,James Lee,james.lee@globaltech.com,Finance,Finance,Accountant,GT-007011,Contractor,Japan,,2021-02-15,globaltech_hris,134878,GBP,Bi-Weekly,2024-10-23,4453671.56,True,2020-05-13,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010966,10966,GlobalTech,Cynthia,Martin,Cynthia Martin,cynthia.martin@globaltech.com,Operations,Operations,Financial Analyst,GT-004771,Contractor,Sweden,,2017-07-18,globaltech_hris,97164,EUR,Bi-Weekly,2023-12-01,2728365.12,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010970,10970,GlobalTech,Carolyn,Hunter,Carolyn Hunter,carolyn.hunter@globaltech.com,Marketing,Marketing,Marketing Manager,GT-007604,Contractor,Australia,,2022-11-19,globaltech_hris,101931,GBP,Bi-Weekly,2024-06-05,3365761.62,True,2020-11-07,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010978,10978,GlobalTech,Margaret,Davis,Margaret Davis,margaret.davis@globaltech.com,Finance,Finance,Data Engineer,GT-005939,Full-Time,Japan,,2020-07-06,globaltech_hris,87868,GBP,Bi-Weekly,2024-01-08,2901401.36,True,2023-04-30,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010979,10979,GlobalTech,Stephen,Lee,Stephen Lee,stephen.lee@globaltech.com,Business Development,Sales,Controller,GT-002651,Full-Time,South Korea,,2022-07-28,globaltech_hris,122866,EUR,Bi-Weekly,2024-02-03,3450077.28,True,2021-10-09,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010983,10983,GlobalTech,Dorothy,Moore,Dorothy Moore,dorothy.moore@globaltech.com,Marketing,Marketing,Financial Analyst,GT-009021,Part-Time,France,,2020-03-04,globaltech_hris,102004,GBP,Bi-Weekly,2023-01-04,3368172.08,True,2023-03-06,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010988,10988,GlobalTech,Kathleen,Kemp,Kathleen Kemp,kathleen.kemp@globaltech.com,Communications,Marketing,Marketing Manager,GT-008324,Contractor,Sweden,,2015-06-23,globaltech_hris,139449,USD,Bi-Weekly,2024-10-16,3625674.0,True,2022-01-19,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010992,10992,GlobalTech,Daniel,Thomas,Daniel Thomas,daniel.thomas@globaltech.com,Finance,Finance,Operations Manager,GT-005479,Full-Time,Spain,,2016-10-06,globaltech_hris,101580,EUR,Bi-Weekly,2024-02-01,2852366.4,True,2021-02-26,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-010994,10994,GlobalTech,Dorothy,Jones,Dorothy Jones,dorothy.jones@globaltech.com,Finance,Finance,Project Manager,GT-008459,Full-Time,China,,2020-08-13,globaltech_hris,"€153,168",EUR,Bi-Weekly,2024-12-10,4300957.44,True,2023-02-05,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011007,11007,GlobalTech,Benjamin,Hunter,Benjamin Hunter,benjamin.hunter@globaltech.com,Communications,Marketing,Systems Administrator,GT-014979,Part-Time,Italy,,2020-07-26,globaltech_hris,68071,GBP,Bi-Weekly,2024-01-27,2247704.42,True,2024-09-21,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011008,11008,GlobalTech,Richard,Gonzalez,Richard Gonzalez,richard.gonzalez@globaltech.com,Strategy,Strategy,Financial Analyst,GT-014791,Full-Time,Hong Kong,,2018-03-27,globaltech_hris,160725,EUR,Monthly,2023-05-23,2082996.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011009,11009,GlobalTech,Brian,Lewis,Brian Lewis,brian.lewis@globaltech.com,Manufacturing,Manufacturing,Data Engineer,GT-006387,Contractor,Japan,,2020-06-07,globaltech_hris,142220,USD,Bi-Weekly,2024-02-02,3697720.0,True,2021-05-27,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011012,11012,GlobalTech,Aaron,Porter,Aaron Porter,aaron.porter@globaltech.com,Business Development,Sales,Software Engineer,GT-012765,Contractor,Germany,,2017-02-28,globaltech_hris,124150,EUR,Bi-Weekly,2024-12-02,3486132.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011025,11025,GlobalTech,Anthony,Brown,Anthony Brown,anthony.brown@globaltech.com,Data Science,Data,Accountant,GT-014229,Contractor,China,,2017-03-25,globaltech_hris,89940,GBP,Bi-Weekly,2023-10-22,2969818.8,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011027,11027,GlobalTech,Helen,Kemp,Helen Kemp,helen.kemp@globaltech.com,Operations,Operations,Data Engineer,GT-005176,Contractor,India,,2018-08-04,globaltech_hris,77600,GBP,Bi-Weekly,2023-08-14,2562352.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011032,11032,GlobalTech,Kenneth,Thompson,Kenneth Thompson,kenneth.thompson@globaltech.com,Marketing,Marketing,Data Scientist,GT-006869,Part-Time,Germany,,2024-10-26,globaltech_hris,98686,USD,Bi-Weekly,2023-07-07,2565836.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011035,11035,GlobalTech,Jerry,Dixon,Jerry Dixon,jerry.dixon@globaltech.com,Product,Product,Quality Assurance Engineer,,Full-Time,Australia,,2020-12-18,globaltech_hris,77804,GBP,Bi-Weekly,2024-12-30,2569088.08,True,2022-06-27,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011036,11036,GlobalTech,Stephanie,Young,Stephanie Young,stephanie.young@globaltech.com,Engineering,Engineering,Staff Engineer,GT-009305,Contractor,India,,2016-09-15,globaltech_hris,90325,GBP,Bi-Weekly,2024-12-06,2982531.5,True,2020-10-11,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011040,11040,GlobalTech,Stephen,Perez,Stephen Perez,stephen.perez@globaltech.com,DevOps,Engineering,Business Analyst,GT-002740,Contractor,Germany,,2015-06-15,globaltech_hris,79878,USD,Bi-Weekly,2023-09-27,2076828.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011046,11046,GlobalTech,David,Taylor,David Taylor,david.taylor@globaltech.com,Customer Success,Customer Support,Recruiter,GT-012716,Part-Time,Australia,,2017-01-02,globaltech_hris,62580,GBP,Bi-Weekly,2023-02-12,2066391.6,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011074,11074,GlobalTech,Samuel,Garcia,Samuel Garcia,samuel.garcia@globaltech.com,Information Technology,Information Technology,Consultant,GT-002114,Contractor,Switzerland,,2019-11-11,globaltech_hris,138951,EUR,Bi-Weekly,2023-12-09,3901744.08,True,2020-09-10,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011076,11076,GlobalTech,Benjamin,Peterson,Benjamin Peterson,benjamin.peterson@globaltech.com,Engineering,Engineering,Product Manager,,Part-Time,South Korea,,2019-12-07,globaltech_hris,144769,USD,Bi-Weekly,2023-08-14,3763994.0,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011090,11090,GlobalTech,Gary,Porter,Gary Porter,gary.porter@globaltech.com,Manufacturing,Manufacturing,Analyst,GT-005132,Contractor,India,,2022-05-17,globaltech_hris,118563,EUR,Bi-Weekly,2023-09-12,3329249.04,True,2024-03-12,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011092,11092,GlobalTech,Sharon,Fox,Sharon Fox,sharon.fox@globaltech.com,Human Resources,Human Resources,Data Engineer,GT-005911,Full-Time,Spain,,2016-10-28,globaltech_hris,108496,GBP,Bi-Weekly,2023-10-20,3582537.92,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011095,11095,GlobalTech,Nicholas,Crawford,Nicholas Crawford,nicholas.crawford@globaltech.com,Information Technology,Information Technology,Data Engineer,GT-000732,Full-Time,Netherlands,,2024-08-17,globaltech_hris,187333,EUR,Bi-Weekly,2024-02-01,5260310.64,False,,globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
GT-011100,11100,GlobalTech,Benjamin,Knox,Benjamin Knox,benjamin.knox@globaltech.com,Communications,Marketing,Operations Manager,GT-006135,Full-Time,South Korea,,2023-05-19,globaltech_hris,110830,GBP,Bi-Weekly,2023-05-18,3659606.6,True,2020-11-28,benefits|globaltech_hris|payroll,exact_employee_id,salary_usd_annual_range,"salary_usd_annual must be between 20,000 and 2,000,000 when present"
